PBE0,wB97MV,wB97MD4rev,wB97XV,wB97XD4rev,M062X,B3LYP,BHandHLYP,TPSS0,TPSSh,wr2scan,r2scan0,r2scanh,r2scan,B97MV,PBE,TPSS,BLYP,VWN3,UPBE0,UPBE,B2PLYP,UB2PLYP
-199.1726888924526406,-199.2435677323340428,-199.3228217508337821,-199.2206178088669049,-199.2998724307909981,-199.2347218885875577,-199.3146839125486736,-199.2260268392670355,-199.3219744507232463,-199.3940656230811896,-199.2000139606770404,-199.2352236241124785,-199.2899959112673685,-199.3269306938957470,-199.3326796941524321,-199.2469624928083363,-199.4427130490127809,-199.4327067378618494,-198.5011232506981855,,,,
-199.1726192476966446,-199.2432871434935180,-199.3225407913620302,-199.2203383589210546,-199.2995930425981612,-199.2345686006493111,-199.3146278750149065,-199.2258845371952418,-199.3219047329622811,-199.3940376655045839,-199.1997367581642777,-199.2351542406976819,-199.2899683548962173,-199.3269304373249042,-199.3326792133627521,-199.2469617587348694,-199.4427124199787613,-199.4327057850726987,-198.5011227502504312,,,,
-199.1726222471769745,-199.2433007037548975,-199.3225543354522244,-199.2203503214488194,-199.2996049982236570,-199.2345776073116213,-199.3146306395218517,-199.2258932168834917,-199.3219077982967917,-199.3940391378588970,-199.1997465566767289,-199.2351569115897973,-199.2899692886597052,-199.3269308655387420,-199.3326801607185814,-199.2469627755864110,-199.4427133752947725,-199.4327070706378038,-198.5011237184122308,,,,
-199.1725894177894247,-199.2431685669898513,-199.3224226320893990,-199.2202186075846555,-199.2994732755298344,-199.2345065332936258,-199.3146044793540170,-199.2258274005026806,-199.3218749664678171,-199.3940260743392798,-199.1996148512905620,-199.2351240525580636,-199.2899562478530129,-199.3269309513488281,-199.3326800007853024,-199.2469628925507550,-199.4427134388739375,-199.4327072285494467,-198.5011236336009119,,,,
-199.1725223692229463,-199.2428979815405228,-199.3221520816437078,-199.2199494874705863,-199.2992041947013604,-199.2343588425495682,-199.3145505597662464,-199.2256903586537646,-199.3218078506946540,-199.3939991716351869,-199.1993479076462563,-199.2350572893809044,-199.2899298020274159,-199.3269307658067646,-199.3326795977692143,-199.2469622540853038,-199.4427129029410253,-199.4327063939996378,-198.5011232298718369,,,,
-199.1724908633381972,-199.2427714493813653,-199.3220251658833035,-199.2198225244003709,-199.2990772506053077,-199.2342904911656944,-199.3145254415840100,-199.2256270319125235,-199.3217763382545229,-199.3939867902502385,-199.1992209443884576,-199.2350257306601975,-199.2899173205519219,-199.3269310621477359,-199.3326801846665148,-199.2469625956113077,-199.4427132349445060,-199.4327067666839639,-198.5011235647629348,,,,
-199.1724594514521129,-199.2426451648810257,-199.3218992906113556,-199.2196965133466335,-199.2989513301173758,-199.2342225951056776,-199.3145004111727019,-199.2255641435086204,-199.3217449089044919,-199.3939742803165132,-199.1990950974839620,-199.2349943392048317,-199.2899049062235122,-199.3269312250658345,-199.3326799552542070,-199.2469626754084970,-199.4427133305215705,-199.4327068992944589,-198.5011236575457190,,,,
-199.1724612815999365,-199.2426545518111425,-199.3219086700854916,-199.2197045302960134,-199.2989592557347862,-199.2342291900530711,-199.3145020885663428,-199.2255705357286217,-199.3217468186769850,-199.3939750966951294,-199.1991009072594636,-199.2349958151330611,-199.2899051292953629,-199.3269312734036873,-199.3326803604005590,-199.2469633712048278,-199.4427138783098599,-199.4327078006032536,-198.5011242892801420,,,,
-199.1723974990770785,-199.2423974351998197,-199.3216511782110274,-199.2194483859895513,-199.2987031633423385,-199.2340887039394204,-199.3144508572746361,-199.2254401580218826,-199.3216829669663355,-199.3939495713271981,-199.1988468818616411,-199.2349322819127337,-199.2898800938817772,-199.3269313320411698,-199.3326800299721526,-199.2469628294143433,-199.4427134572320028,-199.4327070954278440,-198.5011237782330227,,,,
-199.1723670284155503,-199.2422748108564008,-199.3215289722569423,-199.2193261404706845,-199.2985809080661852,-199.2340228227304806,-199.3144265328909910,-199.2253790933857260,-199.3216524931046365,-199.3939374568243466,-199.1987245784590357,-199.2349017979461792,-199.2898678980785974,-199.3269313173380226,-199.3326803842502670,-199.2469628679210416,-199.4427135890082354,-199.4327072606780860,-198.5011239083069370,,,,
-199.1723368377191150,-199.2421537283318571,-199.3214079001201924,-199.2192050317258349,-199.2984598042868356,-199.2339574901024264,-199.3144024827790872,-199.2253186179066802,-199.3216223023488851,-199.3939254426433365,-199.1986034561943200,-199.2348715567862882,-199.2898558391381130,-199.3269313865564527,-199.3326802308315564,-199.2469630822751299,-199.4427136501969358,-199.4327074158856874,-198.5011238223172541,,,,
-199.1723069543102440,-199.2420338030920277,-199.3212879846135763,-199.2190850709922074,-199.2983398590458535,-199.2338927497605141,-199.3143785728236423,-199.2252587093418867,-199.3215924180612433,-199.3939135886718645,-199.1984834343633679,-199.2348415897418477,-199.2898438548884315,-199.3269314020679417,-199.3326803591789087,-199.2469632465938503,-199.4427138626764702,-199.4327075975301398,-198.5011241816569054,,,,
-199.1723079488952806,-199.2420400531937617,-199.3212938052625987,-199.2190895671463977,-199.2983443543184308,-199.2338973704755460,-199.3143796004806916,-199.2252632496858098,-199.3215934732200765,-199.3939140788570228,-199.1984861069420845,-199.2348423854697330,-199.2898439775877080,-199.3269316318411768,-199.3326807457120537,-199.2469638642695315,-199.4427144370831115,-199.4327084046308300,-198.5011247622753103,,,,
-199.1722781567977449,-199.2419206062132275,-199.3211743630307922,-199.2189701085890476,-199.2982249053142141,-199.2338329074229932,-199.3143557985178802,-199.2252035527817213,-199.3215636788140159,-199.3939022152437417,-199.1983666721242230,-199.2348125729492381,-199.2898320884489181,-199.3269316897789452,-199.3326808151792022,-199.2469639519597422,-199.4427145226069058,-199.4327085121430230,-198.5011248464140579,,,,
-199.1722188663774489,-199.2416807112115862,-199.3209349184780876,-199.2187318953070587,-199.2979867057989338,-199.2337023590594924,-199.3143082200875824,-199.2250823068152954,-199.3215043215920446,-199.3938784999615450,-199.1981302999945740,-199.2347534603886459,-199.2898087404915657,-199.3269316364168162,-199.3326805714604291,-199.2469635436878832,-199.4427140672296446,-199.4327079658536093,-198.5011244585936652,,,,
-199.1721900780414671,-199.2415652800680732,-199.3208194946462015,-199.2186164366769390,-199.2978712547792099,-199.2336400531769698,-199.3142852298854848,-199.2250246433118832,-199.3214755327015268,-199.3938670481472855,-199.1980148085075939,-199.2347246366308866,-199.2897971924890612,-199.3269316687828052,-199.3326806617614864,-199.2469636545525020,-199.4427142537665532,-199.4327081013520626,-198.5011245670946494,,,,
-199.1721615224277571,-199.2414511412360980,-199.3207049867563967,-199.2185018967210226,-199.2977567281480731,-199.2335782233041641,-199.3142624132996161,-199.2249674270331070,-199.3214469760711154,-199.3938557068970567,-199.1979002916499724,-199.2346960659965021,-199.2897858658902805,-199.3269317804619334,-199.3326809504196433,-199.2469636698202748,-199.4427143647762932,-199.4327082379264198,-198.5011246783062404,,,,
-199.1721333475747997,-199.2413374529872385,-199.3205916810099723,-199.2183885634652825,-199.2976433937819252,-199.2335172197749387,-199.3142399877013986,-199.2249108684651731,-199.3214187960911374,-199.3938445550564893,-199.1977869860607200,-199.2346678788703684,-199.2897746905101997,-199.3269320219502561,-199.3326809557075592,-199.2469640017241659,-199.4427145154364496,-199.4327084901367471,-198.5011249059561749,,,,
-199.1721052283872098,-199.2412254084670167,-199.3204792811452535,-199.2182761301225185,-199.2975309732280209,-199.2334564299593183,-199.3142174499672592,-199.2248546734025183,-199.3213906783288394,-199.3938333097596853,-199.1976745464771739,-199.2346397546311323,-199.2897634617260394,-199.3269319759849907,-199.3326811899991355,-199.2469638813393829,-199.4427145717870360,-199.4327084937561949,-198.5011248840884548,,,,
-199.1720775331674531,-199.2411137693877379,-199.3203680088060707,-199.2181648295122898,-199.2974196744152664,-199.2333964789766014,-199.3141953466799237,-199.2247991008550514,-199.3213629801303171,-199.3938223190214103,-199.1975632275460555,-199.2346120404953638,-199.2897524095524489,-199.3269320890728977,-199.3326810927035240,-199.2469641726469263,-199.4427147582074156,-199.4327087040031756,-198.5011250720633313,,,,
-199.1720498957369045,-199.2410034123658136,-199.3202576568445465,-199.2180544509380695,-199.2973092966198010,-199.2333369473371647,-199.3141732904026924,-199.2247439184415043,-199.3213353410743878,-199.3938112309806741,-199.1974528410757728,-199.2345843735643314,-199.2897412879828209,-199.3269319979339684,-199.3326810118968808,-199.2469641053104112,-199.4427146215952860,-199.4327086581949686,-198.5011249997697576,,,,
-199.1720226171484853,-199.2408940999952165,-199.3201483491219221,-199.2179450817727400,-199.2971999670361356,-199.2332779113924914,-199.3141514984693003,-199.2246893009974542,-199.3213080559949333,-199.3938003816589060,-199.1973435130631174,-199.2345570998763264,-199.2897304606323132,-199.3269320741825084,-199.3326810793247716,-199.2469641888050660,-199.4427147706634003,-199.4327087587447807,-198.5011250790577151,,,,
-199.1719955932989592,-199.2407857904451021,-199.3200400438115309,-199.2178367869557576,-199.2970916411391897,-199.2332194024297394,-199.3141299115901575,-199.2246351862347069,-199.3212810405753999,-199.3937896107554764,-199.1972351205281200,-199.2345300124799508,-199.2897196216006819,-199.3269320768536090,-199.3326811545346402,-199.2469642629396560,-199.4427147942411409,-199.4327088651135398,-198.5011249557982183,,,,
-199.1719688002847306,-199.2406784287286996,-199.3199326860049894,-199.2177294008096737,-199.2969842625006152,-199.2331615434121090,-199.3141084454893814,-199.2245815331703511,-199.3212542423611637,-199.3937789438236621,-199.1971277927761719,-199.2345032297698424,-199.2897089764210534,-199.3269321926127304,-199.3326814382759551,-199.2469643506455554,-199.4427149272089537,-199.4327089558462660,-198.5011252343616661,,,,
-199.1719680957297101,-199.2406774173348651,-199.3199316528399265,-199.2177272922027953,-199.2969821303594529,-199.2331621449251884,-199.3141080908710876,-199.2245823911776199,-199.3212535976476261,-199.3937786586688219,-199.1971240889421892,-199.2345023640909574,-199.2897084048094882,-199.3269322693890047,-199.3326814517480159,-199.2469647207371679,-199.4427152223688040,-199.4327094703206171,-198.5011253873515784,,,,
-199.1719414422410921,-199.2405710226497888,-199.3198248511484678,-199.2176204792101544,-199.2968753329646745,-199.2331044963600277,-199.3140867332952837,-199.2245290056077067,-199.3212269419023528,-199.3937680426382428,-199.1970172820844880,-199.2344756834711177,-199.2896977197111710,-199.3269322807387596,-199.3326816857602921,-199.2469647907176693,-199.4427153409052664,-199.4327095394932883,-198.5011256518890264,,,,
-199.1718899480420646,-199.2403625574714567,-199.3196164113697080,-199.2174130585025296,-199.2966679408217487,-199.2329909154381085,-199.3140454624050335,-199.2244235386764615,-199.3211753854725714,-199.3937475979127498,-199.1968114560804963,-199.2344243429137691,-199.2896775742856903,-199.3269324470997219,-199.3326818752855445,-199.2469646886628425,-199.4427152564293237,-199.4327093416409298,-198.5011255649529573,,,,
-199.1718640747906193,-199.2402584973362991,-199.3195127675185461,-199.2173093995351678,-199.2965642707292773,-199.2329350317610590,-199.3140248437888147,-199.2243717423947942,-199.3211495105897768,-199.3937372699882076,-199.1967077875393670,-199.2343984382172550,-199.2896672401367937,-199.3269325058968207,-199.3326815454303187,-199.2469647390149703,-199.4427152528532758,-199.4327094196346195,-198.5011254127363998,,,,
-199.1718383450417775,-199.2401557766624194,-199.3194100494161773,-199.2172066560949020,-199.2964615328998548,-199.2328794779600116,-199.3140042063421902,-199.2243203657636457,-199.3211237833772032,-199.3937269285203229,-199.1966049678498791,-199.2343726745413051,-199.2896568326165152,-199.3269322712421285,-199.3326814794554025,-199.2469646869170674,-199.4427152534713912,-199.4327093713144734,-198.5011255578482974,,,,
-199.1718129400211410,-199.2400539936641337,-199.3193082687905360,-199.2171048580192689,-199.2963597349402960,-199.2328246356603927,-199.3139839565023692,-199.2242695062100495,-199.3210983750120420,-199.3937168093965511,-199.1965032284920767,-199.2343472818099883,-199.2896467484956702,-199.3269324585242259,-199.3326815247003765,-199.2469647488750581,-199.4427152424643168,-199.4327094475480067,-198.5011256161171218,,,,
-199.1717878321343562,-199.2399530996866304,-199.3192073770667605,-199.2170039511573520,-199.2962588297284015,-199.2327701730234821,-199.3139639156734404,-199.2242191274695244,-199.3210732668057688,-199.3937068714944871,-199.1964023344904717,-199.2343221919116445,-199.2896368163765430,-199.3269325693603378,-199.3326816886425377,-199.2469649116692949,-199.4427154218670637,-199.4327096376623558,-198.5011257932428066,,,,
-199.1717627696016280,-199.2398530243424375,-199.3191073038792922,-199.2169037125117086,-199.2961587363932381,-199.2327161710298071,-199.3139438622258695,-199.2241690791481403,-199.3210482195771078,-199.3936968216551406,-199.1963022667850396,-199.2342970890533991,-199.2896267730490649,-199.3269326275737399,-199.3326816196917548,-199.2469648566787441,-199.4427154258664530,-199.4327095903728093,-198.5011257278194705,,,,
-199.1717380105370410,-199.2397538542816164,-199.3190081356230792,-199.2168046702592505,-199.2960595543209195,-199.2326626436519064,-199.3139240212487380,-199.2241195161329301,-199.3210234428185856,-199.3936869274267281,-199.1962030945134074,-199.2342723383814587,-199.2896169130827104,-199.3269327031173930,-199.3326816652370894,-199.2469649235833344,-199.4427154796037200,-199.4327096585506638,-198.5011257811845553,,,,
-199.1717135105168666,-199.2396559208559665,-199.3189098344825254,-199.2167063525052413,-199.2959612450194413,-199.2326096093821377,-199.3139044494356540,-199.2240704049090425,-199.3209989409871241,-199.3936772125795187,-199.1961047288665441,-199.2342478235412671,-199.2896070978062255,-199.3269326765504275,-199.3326820289802299,-199.2469649428267360,-199.4427155914975174,-199.4327097848713777,-198.5011258942601842,,,,
-199.1716891380072525,-199.2395580866503906,-199.3188123713127311,-199.2166088745788670,-199.2958637607531216,-199.2325569055105063,-199.3138850179241501,-199.2240216892776061,-199.3209745707154070,-199.3936674485762808,-199.1960072151211136,-199.2342234208463196,-199.2895973187769698,-199.3269326534026220,-199.3326817610600301,-199.2469650360353910,-199.4427155159257836,-199.4327097967174041,-198.5011258918505916,,,,
-199.1716650769905073,-199.2394614494825760,-199.3187157357124590,-199.2165122252318952,-199.2957671129640858,-199.2325048875864013,-199.3138658038936626,-199.2239734246757052,-199.3209505057860440,-199.3936579096994990,-199.1959105813255633,-199.2341993443476440,-199.2895877630521113,-199.3269327840222900,-199.3326818912425438,-199.2469651638136270,-199.4427156645533046,-199.4327097328027776,-198.5011260364515238,,,,
-199.1716410706447675,-199.2393659144260312,-199.3186198453658449,-199.2164163167257129,-199.2956712127478909,-199.2324530098651678,-199.3138465438424589,-199.2239254635735790,-199.3209265009178353,-199.3936482934472565,-199.1958147138469144,-199.2341753962885775,-199.2895781981779066,-199.3269327871258270,-199.3326820616964881,-199.2469650410431541,-199.4427156899848512,-199.4327099219201216,-198.5011259909024659,,,,
-199.1716173387036406,-199.2392705442610463,-199.3185248329557169,-199.2163212464423623,-199.2955761818317910,-199.2324017046098845,-199.3138276317072268,-199.2238779875200123,-199.3209027620824827,-199.3936388258141790,-199.1957196176384741,-199.2341515943100774,-199.2895686386880811,-199.3269326716409466,-199.3326818811640919,-199.2469651767896721,-199.4427157286874603,-199.4327099726339725,-198.5011260296727755,,,,
-199.1715938099729897,-199.2391763373580886,-199.3184306275735196,-199.2162270715284080,-199.2954819635234287,-199.2323508188017058,-199.3138087714985716,-199.2238309036678174,-199.3208792415883579,-199.3936294177631794,-199.1956254231559171,-199.2341280801085759,-199.2895592725205347,-199.3269328019990496,-199.3326819113049453,-199.2469652152464903,-199.4427156879857250,-199.4327100212175878,-198.5011260659267691,,,,
-199.1715704650720511,-199.2390828630836097,-199.3183371545283933,-199.2161335841428809,-199.2953884783563012,-199.2323003939330022,-199.3137901101114267,-199.2237841823949225,-199.3208558966864530,-199.3936201012269009,-199.1955318838793119,-199.2341047000682295,-199.2895499016523218,-199.3269327713952066,-199.3326819442850990,-199.2469652540370646,-199.4427158037050276,-199.4327100706277633,-198.5011261038559951,,,,
-199.1715473358586905,-199.2389905904673242,-199.3182444938425135,-199.2160409088677113,-199.2952958121424842,-199.2322504191209021,-199.3137716180276584,-199.2237378675506250,-199.3208327641557958,-199.3936108947405330,-199.1954392723469880,-199.2340816241698178,-199.2895407444226237,-199.3269328960016082,-199.3326822503219660,-199.2469653091131931,-199.4427158560061457,-199.4327101340537922,-198.5011261557492332,,,,
-199.1715244089066346,-199.2388983712548338,-199.3181526647721000,-199.2159490696200521,-199.2952039646392848,-199.2322008867241721,-199.3137533501913481,-199.2236919855305075,-199.3208098372932398,-199.3936017429638810,-199.1953474746931363,-199.2340587303932296,-199.2895316155720025,-199.3269329814167463,-199.3326820293763149,-199.2469653495172963,-199.4427158434032208,-199.4327101925495924,-198.5011259963279429,,,,
-199.1715016228931745,-199.2388075539462591,-199.3180614574197307,-199.2158578424550512,-199.2951127651165280,-199.2321517124495927,-199.3137351299672559,-199.2236464033565255,-199.3207870388216065,-199.3935926492556518,-199.1952562572164709,-199.2340358446143398,-199.2895225010225317,-199.3269329563016186,-199.3326820384649523,-199.2469653809612282,-199.4427159219815167,-199.4327102209984162,-198.5011262197766655,,,,
-199.1714790486700508,-199.2387168016901455,-199.3179710972378587,-199.2157674743019413,-199.2950223745244216,-199.2321028830371574,-199.3137170315614810,-199.2236012268017760,-199.3207644754322700,-199.3935836176958958,-199.1951657521150025,-199.2340132371542154,-199.2895133273373176,-199.3269328434148235,-199.3326820708988407,-199.2469654156489867,-199.4427159574341601,-199.4327102662056177,-198.5011262554423581,,,,
-199.1714566652743486,-199.2386271704856995,-199.3178814669279291,-199.2156778353495667,-199.2949327330755978,-199.2320545716974891,-199.3136991899205555,-199.2235564351041717,-199.3207420895869291,-199.3935746928054016,-199.1950761512775046,-199.2339908550382006,-199.2895044501678399,-199.3269329329397408,-199.3326820976066927,-199.2469654364263931,-199.4427159255878905,-199.4327103116984574,-198.5011262900329712,,,,
-199.1714345285355705,-199.2385383104079892,-199.3177926076677977,-199.2155889669183466,-199.2948438651656318,-199.2320065739647816,-199.3136815117318577,-199.2235120533842689,-199.3207199537141605,-199.3935659098757753,-199.1949872494567728,-199.2339687045048606,-199.2894955821993506,-199.3269329919182837,-199.3326807757785275,-199.2469655562305206,-199.4427160456869217,-199.4327104406667388,-198.5011264118769247,,,,
-199.1714124526231728,-199.2384505359824516,-199.3177044313066801,-199.2155007674744525,-199.2947556934356044,-199.2319590205852933,-199.3136637732727650,-199.2234679607862802,-199.3206978717273614,-199.3935570607989973,-199.1948991224042231,-199.2339466423668739,-199.2894864512852280,-199.3269330307868756,-199.3326821557296569,-199.2469655255476653,-199.4427160611942327,-199.4327103980444917,-198.5011263576261911,,,,
-199.1714097434401367,-199.2384407872378063,-199.3176951332231681,-199.2154906985138609,-199.2947456384404745,-199.2319547719425543,-199.3136617461930200,-199.2234643478256544,-199.3206952107415759,-199.3935557450978990,-199.1948878662297773,-199.2339438274842678,-199.2894854619260627,-199.3269329364843827,-199.3326822375344136,-199.2469656590395459,-199.4427161882713619,-199.4327106004773498,-198.5011264873808159,,,,
-199.1713689092386232,-199.2382761509379066,-199.3175301170487614,-199.2153264407281483,-199.2945813474099452,-199.2318649063315377,-199.3136289778685182,-199.2233808176053458,-199.3206543312249437,-199.3935396772376123,-199.1947248146767890,-199.2339030997016494,-199.2894694816376671,-199.3269331635729600,-199.3326824382683355,-199.2469655886505677,-199.4427161229093031,-199.4327104767407945,-198.5011264190137297,,,,
-199.1713474184892902,-199.2381901232725738,-199.3174440708552027,-199.2152403839334056,-199.2944952925159328,-199.2318184465469812,-199.3136117971877468,-199.2233378103518930,-199.3206328404788223,-199.3935311004051982,-199.1946386606355190,-199.2338815592501646,-199.2894607783547940,-199.3269330130080448,-199.3326824852744323,-199.2469656226917039,-199.4427161565461972,-199.4327105184922573,-198.5011264526799550,,,,
-199.1713260877460243,-199.2381043708182347,-199.3173586718010597,-199.2151549412365057,-199.2944098798814423,-199.2317722638901216,-199.3135948023902131,-199.2232951391643780,-199.3206115033364370,-199.3935225904985202,-199.1945532880158964,-199.2338602476783933,-199.2894523162344456,-199.3269331114576914,-199.3326822704514143,-199.2469656556838800,-199.4427161903365402,-199.4327105600772541,-198.5011264869506817,,,,
-199.1713049339263080,-199.2380196933897878,-199.3172739950703658,-199.2150702861619038,-199.2943251940710638,-199.2317265984361256,-199.3135778327454091,-199.2232528069267232,-199.3205903558912837,-199.3935141401237274,-199.1944685467433942,-199.2338390582597754,-199.2894437986474259,-199.3269330510713075,-199.3326822883240652,-199.2469656817763166,-199.4427162141266194,-199.4327105915283482,-198.5011265099475963,,,,
-199.1712839506180046,-199.2379356673957602,-199.3171899697109097,-199.2149862568385572,-199.2942411602269885,-199.2316812814758578,-199.3135611129860081,-199.2232108185262973,-199.3205693727296648,-199.3935057546963208,-199.1943845754461222,-199.2338181035687512,-199.2894355061822580,-199.3269327063426886,-199.3326823187381365,-199.2469656985104791,-199.4427161806085280,-199.4327106347393510,-198.5011265454671161,,,,
-199.1712809195869056,-199.2379254935934512,-199.3171793657497801,-199.2149749429150916,-199.2942298355027901,-199.2316762788252902,-199.3135586843527278,-199.2232064621417749,-199.3205663886692207,-199.3935044669136971,-199.1943721225450474,-199.2338149790414832,-199.2894339977478069,-199.3269330509073711,-199.3326825648694296,-199.2469658065966769,-199.4427163324533581,-199.4327107802757553,-198.5011266298009787,,,,
-199.1712425409756975,-199.2377697478532070,-199.3170240506201765,-199.2148202727073567,-199.2940752242072620,-199.2315917058691070,-199.3135280168816621,-199.2231279084207074,-199.3205279551525280,-199.3934892696466648,-199.1942186484425861,-199.2337766960626482,-199.2894189704068708,-199.3269332476936029,-199.3326824209067070,-199.2469658294381247,-199.4427163591664112,-199.4327107586058787,-198.5011266564548293,,,,
-199.1712219714127912,-199.2376875392245097,-199.3169418433070632,-199.2147381031522855,-199.2939930095239447,-199.2315473679215927,-199.3135115060161411,-199.2230867970933730,-199.3205073914014918,-199.3934810060835332,-199.1941364505175898,-199.2337561311459808,-199.2894107832648274,-199.3269332565504328,-199.3326823895382347,-199.2469658051278429,-199.4427163325047445,-199.4327107381990629,-198.5011266275491835,,,,
-199.1712187863945189,-199.2376762144388920,-199.3169305618310148,-199.2147261396622753,-199.2939810815849455,-199.2315419680097932,-199.3135090569498686,-199.2230820956349078,-199.3205042467160411,-199.3934796558753249,-199.1941233928100132,-199.2337528323054130,-199.2894091729835964,-199.3269330953817757,-199.3326824191435094,-199.2469658699046420,-199.4427163941627441,-199.4327108573482974,-198.5011266907470997,,,,
-199.1711814286102822,-199.2375256822294602,-199.3167796016240345,-199.2145758439005192,-199.2938307588335931,-199.2314597666450311,-199.3134790793687330,-199.2230056896339079,-199.3204668470654610,-199.3934648238456759,-199.1939741622201723,-199.2337155771878088,-199.2893945360597456,-199.3269332623740979,-199.3326824123685697,-199.2469658341713625,-199.4427163610012883,-199.4327107792372260,-198.5011266554519125,,,,
-199.1711614552793037,-199.2374451825430981,-199.3166994882087977,-199.2144957240201109,-199.2937506331988686,-199.2314165215015578,-199.3134631278801976,-199.2229656698306712,-199.3204468749447074,-199.3934568628682484,-199.1938940039437682,-199.2336955880296330,-199.2893865443210473,-199.3269332745512088,-199.3326824930470877,-199.2469659201022694,-199.4427164459768278,-199.4327108707413743,-198.5011267420434820,,,,
-199.1711415295645793,-199.2373655989489407,-199.3166199053268031,-199.2144160104226387,-199.2936710433702956,-199.2313735515359099,-199.3134472359166693,-199.2229258747164522,-199.3204269660810439,-199.3934488881899654,-199.1938144255602197,-199.2336756529068680,-199.2893785778288986,-199.3269333008187516,-199.3326824481889616,-199.2469658651762643,-199.4427164028973323,-199.4327108330389535,-198.5011266970246027,,,,
-199.1711218078674790,-199.2372870458321472,-199.3165409647972410,-199.2143371792572850,-199.2935921151064917,-199.2313308519644863,-199.3134314686997186,-199.2228864239206985,-199.3204072233993713,-199.3934410117001335,-199.1937354377503482,-199.2336559009148687,-199.2893706280320032,-199.3269332040792108,-199.3326824693758397,-199.2469658934629990,-199.4427164223133104,-199.4327108579516903,-198.5011267174134275,,,,
-199.1711022405888798,-199.2372083513815539,-199.3164626584338635,-199.2142588697096528,-199.2935137817897555,-199.2312886039915725,-199.3134157665919588,-199.2228472652481912,-199.3203876613929992,-199.3934331949681678,-199.1936571662247673,-199.2336363751414012,-199.2893628787284968,-199.3269332528387849,-199.3326824860972692,-199.2469659169986187,-199.4427164438011744,-199.4327108850183947,-198.5011267383332836,,,,
-199.1710828726850764,-199.2371309913346238,-199.3163849573263917,-199.2141811641670870,-199.2934360791659856,-199.2312467815798698,-199.3134002865646721,-199.2228084431135358,-199.3203682885078365,-199.3934254926525966,-199.1935794361161243,-199.2336169586267260,-199.2893551232849632,-199.3269333359969551,-199.3326828108927202,-199.2469659044599553,-199.4427165232895049,-199.4327109705999135,-198.5011268179823389,,,,
-199.1710635558409876,-199.2370535067783806,-199.3163078147044587,-199.2141040152595224,-199.2933589246166548,-199.2312050806612262,-199.3133848868072846,-199.2227698711514279,-199.3203489747265849,-199.3934177293689345,-199.1935022900077286,-199.2335976566088789,-199.2893473982250896,-199.3269333237476246,-199.3326825163602223,-199.2469659395536041,-199.4427164131623442,-199.4327109350238061,-198.5011267762920113,,,,
-199.1710444272789857,-199.2369773551945400,-199.3162312484088261,-199.2140274387924421,-199.2932823610327091,-199.2311637390896237,-199.3133695279605035,-199.2227316008170703,-199.3203298435010993,-199.3934101034542152,-199.1934257104813355,-199.2335785107271988,-199.2893397352091256,-199.3269333160974952,-199.3326825322860998,-199.2469659786308398,-199.4427165012456271,-199.4327109581767559,-198.5011267947037084,,,,
-199.1710254520742467,-199.2369010010216073,-199.3161553095842180,-199.2139514992295801,-199.2932064088510913,-199.2311227826417621,-199.3133544158714585,-199.2226936411812233,-199.3203108693457750,-199.3934025090128443,-199.1933497454217274,-199.2335595283519751,-199.2893321270926492,-199.3269332979926673,-199.3326825433543377,-199.2469659831741353,-199.4427164535632926,-199.4327109794559760,-198.5011265985702664,,,,
-199.1710218790368003,-199.2368880618747085,-199.3161423484377792,-199.2139378860401564,-199.2931928283125842,-199.2311163500890530,-199.3133515945068268,-199.2226879796690753,-199.3203073320648571,-199.3934010063887854,-199.1933352416590992,-199.2335559079002394,-199.2893305162945410,-199.3269332585334439,-199.3326825718948498,-199.2469660468233030,-199.4427165668723774,-199.4327110718922711,-198.5011268615229483,,,,
-199.1709879121012818,-199.2367507436782148,-199.3160050534223444,-199.2138011128667188,-199.2930561421206335,-199.2310416179746255,-199.3133243995864063,-199.2226185368628251,-199.3202733473840169,-199.3933875296245049,-199.1931995241174320,-199.2335220382655052,-199.2893172069141485,-199.3269333687205176,-199.3326825812962682,-199.2469660234810078,-199.4427165574404057,-199.4327110284863807,-198.5011268507385864,,,,
-199.1709693623956241,-199.2366769276623302,-199.3159308182725624,-199.2137269824354746,-199.2929819077810407,-199.2310016073626855,-199.3133094984240188,-199.2225814255228613,-199.3202547758313585,-199.3933801147214808,-199.1931252646639336,-199.2335034711387323,-199.2893094153787388,-199.3269333934793508,-199.3326825864295415,-199.2469660500262023,-199.4427165682122904,-199.4327110438643729,-198.5011268604520183,,,,
-199.1709509485064302,-199.2366028373098743,-199.3158571465564819,-199.2136532576526804,-199.2929082204612996,-199.2309617288387358,-199.3132948406825449,-199.2225445997044631,-199.3202363518725235,-199.3933727593442313,-199.1930515780003930,-199.2334850551425234,-199.2893024070046408,-199.3269333530884637,-199.3326826049261342,-199.2469660619410092,-199.4427165837800828,-199.4327110635692009,-198.5011268771898472,,,,
-199.1709326662466992,-199.2365300540969599,-199.3157839629277817,-199.2135801160366952,-199.2928350386468423,-199.2309223000071370,-199.3132801546417738,-199.2225080067373995,-199.3202180804000250,-199.3933654543784257,-199.1929784034585680,-199.2334667520303242,-199.2892951095063552,-199.3269334567619069,-199.3326826145874691,-199.2469660813792132,-199.4427165995935241,-199.4327110837189707,-198.5011268919552379,,,,
